================================================
=== 対戦ログ開始 (1ラウンド) ===
DynamicPlayer (x): a6 (0.000s)
OurPlayer (o): f4 (0.000s)
DynamicPlayer (x): b1 (0.000s)
対局終了 スコア: 4
--------------------------------------------------
R1-変形盤1-1戦 先手=DynamicPlayer vs 後手=OurPlayer
DynamicPlayer (o): d2 (0.002s)
OurPlayer (x): e4 (4.901s)
DynamicPlayer (o): d5 (11.046s)
OurPlayer (x): c2 (4.978s)
DynamicPlayer (o): b3 (46.600s)
OurPlayer (x): d1 (4.765s)
DynamicPlayer (o): b2 (18.324s)
OurPlayer (x): d6 (4.671s)
DynamicPlayer (o): f4 (10.283s)
OurPlayer (x): a3 (4.577s)
DynamicPlayer (o): c1 (2.085s)
OurPlayer (x): b4 (4.439s)
DynamicPlayer (o): a4 (5.484s)
OurPlayer (x): b1 (4.302s)
DynamicPlayer (o): a2 (1.539s)
OurPlayer (x): a1 (4.175s)
DynamicPlayer (o): e3 (0.533s)
OurPlayer (x): f3 (0.001s)
DynamicPlayer (o): f2 (0.258s)
OurPlayer (x): e2 (0.001s)
DynamicPlayer (o): f5 (0.088s)
OurPlayer (x): b5 (0.000s)
DynamicPlayer (o): c5 (0.021s)
OurPlayer (x): c6 (0.000s)
DynamicPlayer (o): e6 (0.005s)
OurPlayer (x): f6 (0.000s)
DynamicPlayer (o): f1 (0.001s)
OurPlayer (x): e1 (0.001s)
DynamicPlayer (o): a6 (0.000s)
OurPlayer (x): b6 (0.000s)
DynamicPlayer (o): .. (0.000s)
OurPlayer (x): e5 (0.000s)
対局終了 スコア: -13
--------------------------------------------------
R1-変形盤1-2戦 先手=OurPlayer vs 後手=DynamicPlayer
OurPlayer (o): b4 (4.983s)
DynamicPlayer (x): b5 (0.001s)
OurPlayer (o): c5 (4.900s)
DynamicPlayer (x): d5 (7.974s)
OurPlayer (o): d6 (4.764s)
DynamicPlayer (x): a4 (5.737s)
OurPlayer (o): d2 (4.731s)
DynamicPlayer (x): c2 (12.883s)
OurPlayer (o): c1 (4.627s)
DynamicPlayer (x): e4 (6.307s)
OurPlayer (o): a6 (4.466s)
DynamicPlayer (x): d1 (17.233s)
OurPlayer (o): f4 (4.428s)
DynamicPlayer (x): b1 (6.759s)
OurPlayer (o): e3 (4.176s)
DynamicPlayer (x): c6 (1.620s)
OurPlayer (o): b3 (3.990s)
DynamicPlayer (x): f2 (0.860s)
OurPlayer (o): f3 (0.001s)
DynamicPlayer (x): b2 (0.348s)
OurPlayer (o): b6 (0.049s)
DynamicPlayer (x): f5 (0.029s)
OurPlayer (o): a1 (0.000s)
DynamicPlayer (x): a3 (0.009s)
OurPlayer (o): e1 (0.003s)
DynamicPlayer (x): e2 (0.002s)
OurPlayer (o): f1 (0.001s)
DynamicPlayer (x): e6 (0.000s)
OurPlayer (o): f6 (0.000s)
DynamicPlayer (x): e5 (0.000s)
OurPlayer (o): a2 (0.000s)
対局終了 スコア: 17
--------------------------------------------------
R1-変形盤2-1戦 先手=DynamicPlayer vs 後手=OurPlayer
DynamicPlayer (o): d2 (0.002s)
OurPlayer (x): c2 (4.879s)
DynamicPlayer (o): b4 (4.801s)
OurPlayer (x): e4 (4.917s)
DynamicPlayer (o): e3 (14.259s)
OurPlayer (x): a4 (4.743s)
DynamicPlayer (o): c5 (7.677s)
OurPlayer (x): c6 (4.738s)
DynamicPlayer (o): b5 (5.831s)
OurPlayer (x): f3 (4.620s)
DynamicPlayer (o): e2 (8.292s)
OurPlayer (x): c1 (4.437s)
DynamicPlayer (o): d1 (2.814s)
OurPlayer (x): e1 (4.353s)
DynamicPlayer (o): f1 (0.723s)
OurPlayer (x): d5 (4.165s)
DynamicPlayer (o): b1 (1.390s)
OurPlayer (x): b3 (0.559s)
DynamicPlayer (o): d6 (0.601s)
OurPlayer (x): e5 (0.165s)
DynamicPlayer (o): b6 (0.283s)
OurPlayer (x): a5 (0.017s)
DynamicPlayer (o): a6 (0.038s)
OurPlayer (x): f2 (0.000s)
DynamicPlayer (o): e6 (0.007s)
OurPlayer (x): f5 (0.001s)
DynamicPlayer (o): f4 (0.000s)
OurPlayer (x): f6 (0.000s)
DynamicPlayer (o): a2 (0.000s)
OurPlayer (x): b2 (0.000s)
対局終了 スコア: 4
--------------------------------------------------
R1-変形盤2-2戦 先手=OurPlayer vs 後手=DynamicPlayer
OurPlayer (o): d2 (4.901s)
DynamicPlayer (x): e2 (0.000s)
OurPlayer (o): e3 (4.925s)
DynamicPlayer (x): e4 (6.422s)
OurPlayer (o): c5 (4.805s)
DynamicPlayer (x): d1 (24.021s)
OurPlayer (o): f4 (4.723s)
DynamicPlayer (x): d5 (12.259s)
OurPlayer (o): f1 (4.611s)
DynamicPlayer (x): b2 (40.666s)
OurPlayer (o): d6 (4.502s)
DynamicPlayer (x): e5 (18.805s)
OurPlayer (o): f3 (4.305s)
DynamicPlayer (x): b6 (9.879s)
OurPlayer (o): b5 (4.185s)
DynamicPlayer (x): e1 (3.709s)
OurPlayer (o): c2 (4.022s)
DynamicPlayer (x): a6 (3.485s)
OurPlayer (o): f2 (1.524s)
DynamicPlayer (x): b4 (1.161s)
OurPlayer (o): c1 (0.251s)
DynamicPlayer (x): e6 (0.192s)
OurPlayer (o): f6 (0.033s)
DynamicPlayer (x): b1 (0.027s)
OurPlayer (o): a1 (0.006s)
DynamicPlayer (x): f5 (0.004s)
OurPlayer (o): a4 (0.002s)
DynamicPlayer (x): b3 (0.000s)
OurPlayer (o): a2 (0.000s)
DynamicPlayer (x): c6 (0.000s)
OurPlayer (o): a5 (0.000s)
対局終了 スコア: 11
--------------------------------------------------
================================================
