================================================
=== 対戦ログ開始 (1ラウンド) ===
DynamicPlayer (x): f2 (0.001s)
OurPlayer (o): f3 (0.000s)
DynamicPlayer (x): f1 (0.000s)
OurPlayer (o): .. (0.000s)
DynamicPlayer (x): e6 (0.000s)
対局終了 スコア: -16
--------------------------------------------------
R1-変形盤1-1戦 先手=DynamicPlayer vs 後手=OurPlayer
DynamicPlayer (o): e3 (7.914s)
OurPlayer (x): c2 (5.306s)
DynamicPlayer (o): b3 (7.179s)
OurPlayer (x): e4 (5.125s)
DynamicPlayer (o): d5 (6.667s)
OurPlayer (x): f3 (5.023s)
DynamicPlayer (o): d2 (6.066s)
OurPlayer (x): c1 (4.869s)
DynamicPlayer (o): e1 (5.647s)
OurPlayer (x): a3 (4.821s)
DynamicPlayer (o): b4 (5.000s)
OurPlayer (x): d6 (4.727s)
DynamicPlayer (o): e5 (4.450s)
OurPlayer (x): f4 (4.540s)
DynamicPlayer (o): f6 (3.816s)
OurPlayer (x): d1 (4.381s)
DynamicPlayer (o): b1 (1.247s)
OurPlayer (x): a4 (0.145s)
DynamicPlayer (o): a5 (0.840s)
OurPlayer (x): b5 (0.000s)
DynamicPlayer (o): f5 (0.117s)
OurPlayer (x): e2 (0.000s)
DynamicPlayer (o): c5 (0.051s)
OurPlayer (x): b6 (0.001s)
DynamicPlayer (o): f1 (0.006s)
OurPlayer (x): f2 (0.000s)
DynamicPlayer (o): c6 (0.001s)
OurPlayer (x): e6 (0.000s)
DynamicPlayer (o): .. (0.000s)
OurPlayer (x): b2 (0.000s)
DynamicPlayer (o): a1 (0.000s)
対局終了 スコア: -2
--------------------------------------------------
R1-変形盤1-2戦 先手=OurPlayer vs 後手=DynamicPlayer
OurPlayer (o): d2 (5.038s)
DynamicPlayer (x): e4 (0.000s)
OurPlayer (o): b5 (4.837s)
DynamicPlayer (x): d1 (9.048s)
OurPlayer (o): f4 (4.817s)
DynamicPlayer (x): b3 (8.334s)
OurPlayer (o): c2 (4.657s)
DynamicPlayer (x): e3 (7.478s)
OurPlayer (o): c1 (4.594s)
DynamicPlayer (x): b1 (6.673s)
OurPlayer (o): a3 (4.497s)
DynamicPlayer (x): d5 (5.913s)
OurPlayer (o): e2 (4.305s)
DynamicPlayer (x): b4 (5.187s)
OurPlayer (o): a4 (4.197s)
DynamicPlayer (x): c5 (4.418s)
OurPlayer (o): c6 (1.681s)
DynamicPlayer (x): d6 (2.411s)
OurPlayer (o): e6 (0.058s)
DynamicPlayer (x): a5 (0.358s)
OurPlayer (o): b6 (0.000s)
DynamicPlayer (x): e5 (0.080s)
OurPlayer (o): b2 (0.001s)
DynamicPlayer (x): a1 (0.023s)
OurPlayer (o): .. (0.000s)
DynamicPlayer (x): f1 (0.009s)
OurPlayer (o): f2 (0.001s)
DynamicPlayer (x): f3 (0.002s)
OurPlayer (o): f5 (0.000s)
DynamicPlayer (x): e1 (0.000s)
OurPlayer (o): .. (0.000s)
DynamicPlayer (x): f6 (0.000s)
対局終了 スコア: -10
--------------------------------------------------
R1-変形盤2-1戦 先手=DynamicPlayer vs 後手=OurPlayer
DynamicPlayer (o): c5 (7.749s)
OurPlayer (x): b3 (5.216s)
DynamicPlayer (o): c2 (7.265s)
OurPlayer (x): d1 (5.097s)
DynamicPlayer (o): e3 (6.681s)
OurPlayer (x): f3 (5.098s)
DynamicPlayer (o): a2 (6.129s)
OurPlayer (x): a4 (5.017s)
DynamicPlayer (o): d2 (5.498s)
OurPlayer (x): d5 (4.787s)
DynamicPlayer (o): c1 (4.716s)
OurPlayer (x): b1 (4.673s)
DynamicPlayer (o): e4 (4.484s)
OurPlayer (x): b4 (4.523s)
DynamicPlayer (o): b2 (3.893s)
OurPlayer (x): c6 (4.385s)
DynamicPlayer (o): b5 (3.312s)
OurPlayer (x): a6 (0.172s)
DynamicPlayer (o): d6 (2.396s)
OurPlayer (x): f4 (0.000s)
DynamicPlayer (o): e5 (0.297s)
OurPlayer (x): a5 (0.012s)
DynamicPlayer (o): b6 (0.041s)
OurPlayer (x): f6 (0.000s)
DynamicPlayer (o): f5 (0.012s)
OurPlayer (x): e6 (0.000s)
DynamicPlayer (o): f2 (0.002s)
OurPlayer (x): f1 (0.000s)
DynamicPlayer (o): e1 (0.000s)
OurPlayer (x): e2 (0.000s)
対局終了 スコア: -16
--------------------------------------------------
R1-変形盤2-2戦 先手=OurPlayer vs 後手=DynamicPlayer
OurPlayer (o): c5 (4.948s)
DynamicPlayer (x): b3 (0.000s)
OurPlayer (o): a2 (4.874s)
DynamicPlayer (x): d5 (9.018s)
OurPlayer (o): e3 (4.750s)
DynamicPlayer (x): d2 (8.226s)
OurPlayer (o): e4 (4.748s)
DynamicPlayer (x): f4 (7.451s)
OurPlayer (o): d6 (4.652s)
DynamicPlayer (x): b4 (6.773s)
OurPlayer (o): f3 (4.496s)
DynamicPlayer (x): c2 (5.935s)
OurPlayer (o): f5 (4.317s)
DynamicPlayer (x): a4 (5.161s)
OurPlayer (o): b5 (4.162s)
DynamicPlayer (x): e6 (3.057s)
OurPlayer (o): f6 (0.001s)
DynamicPlayer (x): a6 (2.583s)
OurPlayer (o): d1 (0.000s)
DynamicPlayer (x): b6 (0.897s)
OurPlayer (o): c6 (0.001s)
DynamicPlayer (x): e2 (0.155s)
OurPlayer (o): a5 (0.004s)
DynamicPlayer (x): f2 (0.019s)
OurPlayer (o): f1 (0.003s)
DynamicPlayer (x): e1 (0.003s)
OurPlayer (o): b1 (0.001s)
DynamicPlayer (x): c1 (0.001s)
OurPlayer (o): b2 (0.000s)
DynamicPlayer (x): e5 (0.000s)
対局終了 スコア: 12
--------------------------------------------------
================================================
