================================================
=== 対戦ログ開始 (1ラウンド) ===
DynamicPlayer (x): e4 (0.001s)
OurPlayer (o): e5 (0.000s)
対局終了 スコア: 4
--------------------------------------------------
R1-変形盤1-1戦 先手=DynamicPlayer vs 後手=OurPlayer
DynamicPlayer (o): b4 (2.417s)
OurPlayer (x): b3 (5.188s)
DynamicPlayer (o): c2 (2.568s)
OurPlayer (x): b5 (5.069s)
DynamicPlayer (o): a3 (3.094s)
OurPlayer (x): c1 (5.133s)
DynamicPlayer (o): e3 (6.054s)
OurPlayer (x): e4 (4.926s)
DynamicPlayer (o): c5 (6.589s)
OurPlayer (x): b2 (4.818s)
DynamicPlayer (o): a6 (5.798s)
OurPlayer (x): d5 (4.657s)
DynamicPlayer (o): a1 (2.094s)
OurPlayer (x): d2 (4.566s)
DynamicPlayer (o): e5 (3.887s)
OurPlayer (x): f3 (11.646s)
DynamicPlayer (o): b1 (1.226s)
OurPlayer (x): a2 (0.051s)
DynamicPlayer (o): e1 (0.170s)
OurPlayer (x): f4 (0.001s)
DynamicPlayer (o): f5 (0.141s)
OurPlayer (x): f6 (0.004s)
DynamicPlayer (o): e2 (0.013s)
OurPlayer (x): b6 (0.000s)
DynamicPlayer (o): c6 (0.000s)
OurPlayer (x): f1 (0.000s)
DynamicPlayer (o): f2 (0.000s)
OurPlayer (x): d6 (0.000s)
DynamicPlayer (o): e6 (0.000s)
対局終了 スコア: -1
--------------------------------------------------
R1-変形盤1-2戦 先手=OurPlayer vs 後手=DynamicPlayer
OurPlayer (o): e3 (5.193s)
DynamicPlayer (x): c2 (0.830s)
OurPlayer (o): b4 (5.146s)
DynamicPlayer (x): c5 (1.609s)
OurPlayer (o): d2 (4.990s)
DynamicPlayer (x): a3 (2.869s)
OurPlayer (o): c1 (5.004s)
DynamicPlayer (x): e1 (3.173s)
OurPlayer (o): c6 (4.840s)
DynamicPlayer (x): d5 (2.607s)
OurPlayer (o): e4 (4.700s)
DynamicPlayer (x): d6 (3.519s)
OurPlayer (o): e2 (4.530s)
DynamicPlayer (x): b6 (1.319s)
OurPlayer (o): e5 (4.394s)
DynamicPlayer (x): b3 (0.398s)
OurPlayer (o): b5 (0.000s)
DynamicPlayer (x): f4 (0.566s)
OurPlayer (o): f3 (0.007s)
DynamicPlayer (x): a6 (0.132s)
OurPlayer (o): f6 (0.002s)
DynamicPlayer (x): f2 (0.010s)
OurPlayer (o): a2 (0.000s)
DynamicPlayer (x): a1 (0.003s)
OurPlayer (o): .. (0.000s)
DynamicPlayer (x): f1 (0.001s)
OurPlayer (o): .. (0.000s)
DynamicPlayer (x): f5 (0.000s)
OurPlayer (o): e6 (0.000s)
DynamicPlayer (x): b2 (0.000s)
対局終了 スコア: -22
--------------------------------------------------
R1-変形盤2-1戦 先手=DynamicPlayer vs 後手=OurPlayer
DynamicPlayer (o): e3 (2.953s)
OurPlayer (x): e4 (4.913s)
DynamicPlayer (o): d5 (4.598s)
OurPlayer (x): c2 (4.923s)
DynamicPlayer (o): f4 (12.453s)
OurPlayer (x): d6 (4.826s)
DynamicPlayer (o): c6 (8.234s)
OurPlayer (x): b6 (4.621s)
DynamicPlayer (o): c5 (13.238s)
OurPlayer (x): e6 (4.577s)
DynamicPlayer (o): b3 (7.382s)
OurPlayer (x): b4 (4.497s)
DynamicPlayer (o): d1 (4.077s)
OurPlayer (x): c1 (4.362s)
DynamicPlayer (o): b2 (4.785s)
OurPlayer (x): d2 (4.191s)
DynamicPlayer (o): e5 (1.767s)
OurPlayer (x): a4 (1.425s)
DynamicPlayer (o): a3 (0.437s)
OurPlayer (x): f2 (0.001s)
DynamicPlayer (o): f3 (0.147s)
OurPlayer (x): f6 (0.000s)
DynamicPlayer (o): f1 (0.055s)
OurPlayer (x): a1 (0.001s)
DynamicPlayer (o): b1 (0.004s)
OurPlayer (x): a2 (0.000s)
DynamicPlayer (o): b5 (0.001s)
OurPlayer (x): e2 (0.000s)
DynamicPlayer (o): f5 (0.000s)
OurPlayer (x): a5 (0.000s)
DynamicPlayer (o): .. (0.000s)
OurPlayer (x): a6 (0.000s)
対局終了 スコア: -7
--------------------------------------------------
R1-変形盤2-2戦 先手=OurPlayer vs 後手=DynamicPlayer
OurPlayer (o): d2 (5.064s)
DynamicPlayer (x): e4 (3.195s)
OurPlayer (o): c5 (4.874s)
DynamicPlayer (x): d1 (3.903s)
OurPlayer (o): f4 (4.816s)
DynamicPlayer (x): b4 (4.231s)
OurPlayer (o): c2 (4.699s)
DynamicPlayer (x): d6 (7.021s)
OurPlayer (o): a4 (4.596s)
DynamicPlayer (x): c1 (3.170s)
OurPlayer (o): b3 (4.423s)
DynamicPlayer (x): d5 (4.010s)
OurPlayer (o): e3 (4.287s)
DynamicPlayer (x): b2 (5.290s)
OurPlayer (o): b5 (4.168s)
DynamicPlayer (x): f3 (2.733s)
OurPlayer (o): e2 (4.025s)
DynamicPlayer (x): f5 (0.991s)
OurPlayer (o): c6 (0.000s)
DynamicPlayer (x): a2 (0.393s)
OurPlayer (o): a3 (0.001s)
DynamicPlayer (x): a6 (0.106s)
OurPlayer (o): a1 (0.009s)
DynamicPlayer (x): b1 (0.012s)
OurPlayer (o): e6 (0.002s)
DynamicPlayer (x): b6 (0.001s)
OurPlayer (o): a5 (0.000s)
DynamicPlayer (x): f6 (0.000s)
OurPlayer (o): e5 (0.000s)
DynamicPlayer (x): f2 (0.000s)
OurPlayer (o): f1 (0.000s)
対局終了 スコア: -3
--------------------------------------------------
================================================
